"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-22,"FT8","28.075714","2025-11-04 21:32:42","Argentina",1762291962,"LU7DZ","GF11FX","N4AED","FM05rs77na",,100,
-15,"FT8","28.075707","2025-11-04 21:32:42","Argentina",1762291962,"LU7DZ","GF11FX","HI8RMQ","FK58AL","FT8",100,
-11,"FT8","28.075668","2025-11-04 21:32:42","Argentina",1762291962,"LU7DZ","GF11FX","N1MIW","FN41fp44tt",,100,
-17,"FT8","28.075714","2025-11-04 21:32:42","Argentina",1762291962,"LU7DZ","GF11FX","KE8UXT","EN82KN",,100,
-10,"FT8","28.075706","2025-11-04 21:32:42","Argentina",1762291962,"LU7DZ","GF11FX","VA3MZD","EN93TQ56KT","EFRW",100,
-24,"FT8","28.075724","2025-11-04 21:32:42","Argentina",1762291962,"LU7DZ","GF11FX","VA6ZO","DO32CF","Inverted V 50 watts",100,
-14,"FT8","28.075707","2025-11-04 21:32:43","Argentina",1762291963,"LU7DZ","GF11FX","JH2XJV","PM85ie","Dipole",100,
-5,"FT8","28.075714","2025-11-04 21:32:43","Argentina",1762291963,"LU7DZ","GF11FX","K2IRM","FN22xh",,100,
-8,"FT8","28.075730","2025-11-04 21:32:43","Argentina",1762291963,"LU7DZ","GF11FX","KO4XJ","EM57ra90tu",,100,
-4,"FT8","28.075719","2025-11-04 21:32:43","Argentina",1762291963,"LU7DZ","GF11FX","PU9LXS","GG27ro",,100,
-17,"FT8","28.075737","2025-11-04 21:32:43","Argentina",1762291963,"LU7DZ","GF11FX","NU6V","CM87sr27",,100,
-5,"FT8","28.075722","2025-11-04 21:32:43","Argentina",1762291963,"LU7DZ","GF11FX","KJ4EB","EM85qr",,100,
-11,"FT8","28.075719","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","AG4OB","EM86od28","Dipole",100,
-17,"FT8","28.075821","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","PU2PSI","GG57ec",,100,
-10,"FT8","28.077861","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","PU2PFH","GG68cr29en",,100,
-4,"FT8","28.075717","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","KR4CWL","FM05DM",,100,
-16,"FT8","28.075922","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","N8KPE","EN82en89","OCF Dipole",100,
-20,"FT8","28.075763","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","AE0LL","DM79LP","Hustler 6BTV with radials",100,
-15,"FT8","28.075716","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","PU4EPO","GG78vv23","DIPOLE V",100,
-11,"FT8","28.075709","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","WB5NHL","EM93dm16vp",,100,
-10,"FT8","28.075733","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","K7LAN","DN13UO",,100,
-16,"FT8","28.075709","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","AA4WF","EM77QC",,100,
-21,"FT8","28.075731","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","VE3DCG","FN03gp07","3 Band Fan @ 22'",100,
-12,"FT8","28.075717","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","AE6BH","DM13KC",,100,
-15,"FT8","28.075734","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","K1QLN","FN54OS",,100,
-15,"FT8","28.075711","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","W6GRE","EN31ds44","FT-710 EFHW",100,
-25,"FT8","28.075765","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","W1SPS","FN31kt59",,100,
-11,"FT8","28.075709","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","KC7UB","DN41AB",,100,
-25,"FT8","28.075760","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","AD0K","EM10BC","Mosley TA-63",100,
-8,"FT8","28.075709","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","N8HRZ","EN91pe03",,100,
-14,"FT8","28.075675","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","CE4RWS","FF44en72","BB7V Vertical Antenna",100,
-14,"FT8","28.075704","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","N7XNX","DM26ad","Alpha Delta DX-CC multiband dipole at 20 ft.",100,
-23,"FT8","28.075746","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","N0URB","DM26ie85",,100,
-16,"FT8","28.075691","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","WB4YYE","EM75KB",,100,
-14,"FT8","28.075820","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","W1HS","FN33TG","G5RV",100,
-21,"FT8","28.075707","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","KK7DLC","CN85PL",,100,
-12,"FT8","28.075730","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","N6PM","DM13do61",,100,
-5,"FT8","28.075717","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","NV4B","EM64DM","Cushcraft A50-5S @ 20'",100,
-12,"FT8","28.078108","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","PU2VEV","GG66pi",,100,
0,"FT8","28.075735","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","NO3I","EN90tx97",,100,
-18,"FT8","28.075729","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","K0XM","EM29ua","K4KIO Hexbeam",100,
-15,"FT8","28.075856","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","KB9HMR","EN61po44",,100,
-15,"FT8","28.075709","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","7L4BQF/P","QM06bi04","HB9CV",100,
-6,"FT8","28.075710","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","W1VK","FM19eg44","RF-PRO-1B Active Magnetic Loop",100,
-1,"FT8","28.075755","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","J66BF","FK93mx",,100,
-24,"FT8","28.075726","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","W0HMS","EM48ul10",,100,
-16,"FT8","28.075892","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","VA3LM","FN25BH",,100,
-11,"FT8","28.075718","2025-11-04 21:32:44","Argentina",1762291964,"LU7DZ","GF11FX","KF8EBZ","EN81CR",,100,
-4,"FT8","28.075710","2025-11-04 21:32:45","Argentina",1762291965,"LU7DZ","GF11FX","K3GMQ","FN20lh","130ft end-fed",100,
-3,"FT8","28.075733","2025-11-04 21:32:45","Argentina",1762291965,"LU7DZ","GF11FX","PU2PGQ","GG66rl","Dipole",100,
-15,"FT8","28.075756","2025-11-04 21:32:45","Argentina",1762291965,"LU7DZ","GF11FX","AA0O","EL87pq","Zerofive 80m Ground Plane",100,
-17,"FT8","28.075755","2025-11-04 21:32:45","Argentina",1762291965,"LU7DZ","GF11FX","PV2RB","FJ92","Dipole",100,
-22,"FT8","28.075727","2025-11-04 21:32:46","Argentina",1762291966,"LU7DZ","GF11FX","N5UA","EM13pb13mk",,100,
-19,"FT8","28.075715","2025-11-04 21:32:47","Argentina",1762291967,"LU7DZ","GF11FX","K5KUA","EL29ME",,100,
-14,"FT8","28.075883","2025-11-04 21:32:48","Argentina",1762291968,"LU7DZ","GF11FX","NN0V","EN42BE",,100,
-18,"FT8","28.075712","2025-11-04 21:32:49","Argentina",1762291969,"LU7DZ","GF11FX","W6TOX","DM24qs97",,100,
-17,"FT8","28.075712","2025-11-04 21:33:00","Argentina",1762291980,"LU7DZ","GF11FX","K1RA-PI","FM18cr","EFHW",100,
-14,"FT8","28.075709","2025-11-04 21:33:00","Argentina",1762291980,"LU7DZ","GF11FX","SWLCN83","cn83hg","Long wire.",100,
-20,"FT8","28.075710","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","K1DAT","FN41RT",,100,
-16,"FT8","28.075741","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","AE7U","CN87XI",,100,
-17,"FT8","28.075813","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","N4TKH","EM50wq60",,100,
-16,"FT8","28.075738","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","W2JIT","FN23kd23",,100,
-13,"FT8","28.075709","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","KF0SAC","EN35HB",,100,
-23,"FT8","28.075712","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","W4ABF","FM05ot40xw","6 element LFA",100,
-19,"FT8","28.075709","2025-11-04 21:33:11","Argentina",1762291991,"LU7DZ","GF11FX","KC8RF","EM79vk40",,100,
-15,"FT8","28.075696","2025-11-04 21:33:12","Argentina",1762291992,"LU7DZ","GF11FX","W0DVL","DM79om80",,100,
-14,"FT8","28.075791","2025-11-04 21:33:12","Argentina",1762291992,"LU7DZ","GF11FX","KE9BOO","EM68QT",,100,
-21,"FT8","28.075703","2025-11-04 21:33:12","Argentina",1762291992,"LU7DZ","GF11FX","VE6BIR","DO21VB"," ",100,
-16,"FT8","28.075711","2025-11-04 21:33:13","Argentina",1762291993,"LU7DZ","GF11FX","WS3V","EM84BH","OCF Dipole",100,
-18,"FT8","28.075710","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","KC0GIO","EN35jn28gj",,100,
-2,"FT8","28.075711","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","PU5GDY","GG53pg",,100,
-20,"FT8","28.075711","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","AH0U","CM97bx",,100,
-24,"FT8","28.075709","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","VE2CSM","FN46cq66",,100,
-13,"FT8","28.075710","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","AI7TR","CN87RS","Dipole @ 55'",100,
-19,"FT8","28.075614","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","LW2DLY","GF05rn",,100,
-11,"FT8","28.075718","2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","N8UAS","EN81er57",,100,
-20,"FT8",,"2025-11-04 21:33:14","Argentina",1762291994,"LU7DZ","GF11FX","JH7CSU","PM95TP","GP",100,
-19,"FT8","28.075834","2025-11-04 21:33:15","Argentina",1762291995,"LU7DZ","GF11FX","LU1FHM","FF96cg",,100,
-18,"FT8","28.075738","2025-11-04 21:33:15","Argentina",1762291995,"LU7DZ","GF11FX","AA7NM","CN86ox","160-10 meter multiband dipole",100,
-19,"FT8","28.075773","2025-11-04 21:33:15","Argentina",1762291995,"LU7DZ","GF11FX","K6LWM","CM87tn54","EndFedz",100,
-22,"FT8","28.075723","2025-11-04 21:33:30","Argentina",1762292010,"LU7DZ","GF11FX","VE4CA","EN19po","31m True Talk G5RV @ 12m",100,
-22,"FT8","28.075733","2025-11-04 21:33:30","Argentina",1762292010,"LU7DZ","GF11FX","KM3T","FN42et","23' active vertical",100,
-14,"FT8","28.075709","2025-11-04 21:33:31","Argentina",1762292011,"LU7DZ","GF11FX","W4WLO","EM50UO","Mini-Whip",100,
-18,"FT8","28.075710","2025-11-04 21:33:41","Argentina",1762292021,"LU7DZ","GF11FX","KC3ZAL","FN01SB",,100,
-12,"FT8","28.075716","2025-11-04 21:33:41","Argentina",1762292021,"LU7DZ","GF11FX","K0JDR","EM49AD","IC-7300  3 ele yagi",100,
-16,"FT8","28.075710","2025-11-04 21:33:41","Argentina",1762292021,"LU7DZ","GF11FX","N6DLC","DM25QA",,100,
-21,"FT8","28.075764","2025-11-04 21:33:42","Argentina",1762292022,"LU7DZ","GF11FX","KR4CQB","EM55eg07",,100,
-24,"FT8","28.075714","2025-11-04 21:33:42","Argentina",1762292022,"LU7DZ","GF11FX","K4QXX","EL87rn78cd",,100,
-17,"FT8","28.075747","2025-11-04 21:33:42","Argentina",1762292022,"LU7DZ","GF11FX","CX5DZ","GF25AE",,100,
-19,"FT8","28.075723","2025-11-04 21:33:42","Argentina",1762292022,"LU7DZ","GF11FX","KK7OFS","DM26IF","Spark Plug EFHW Antenna - 50w",100,
-15,"FT8","28.075708","2025-11-04 21:33:42","Argentina",1762292022,"LU7DZ","GF11FX","N8SVN","EN72qs99",,100,
-24,"FT8","28.075745","2025-11-04 21:33:45","Argentina",1762292025,"LU7DZ","GF11FX","K7UWR","EM92KC",,100,
-19,"FT8","28.075769","2025-11-04 21:33:45","Argentina",1762292025,"LU7DZ","GF11FX","CX8AF","GF15wd04","Kenwood TS-2000X + Dipole Multiband or Vertical Antenna ",100,
-18,"FT8","28.075709","2025-11-04 21:34:11","Argentina",1762292051,"LU7DZ","GF11FX","N2PE","EL99IU",,100,
-19,"FT8","28.075704","2025-11-04 21:34:12","Argentina",1762292052,"LU7DZ","GF11FX","KO4ZEW","EM84us47","IC7300, OCF DIPOLE, AT100M PRO TUNER",100,
-3,"FT8","28.075705","2025-11-04 21:34:12","Argentina",1762292052,"LU7DZ","GF11FX","AI4FR","EL88TJ","270' OCFD up 30'",100,
-14,"FT8","28.075708","2025-11-04 21:34:12","Argentina",1762292052,"LU7DZ","GF11FX","AA1ZZ","EM16XG",,100,
-19,"FT8","28.075705","2025-11-04 21:34:12","Argentina",1762292052,"LU7DZ","GF11FX","KC6NHJ","DM25RB",,100,
-10,"FT8","28.075698","2025-11-04 21:34:12","Argentina",1762292052,"LU7DZ","GF11FX","KB3CA","FM19GK",,100,
-20,"FT8","28.075706","2025-11-04 21:34:12","Argentina",1762292052,"LU7DZ","GF11FX","N1MGO","FN42DN",,100,
-17,"FT8","28.075732","2025-11-04 21:34:14","Argentina",1762292054,"LU7DZ","GF11FX","PY4LH","GG68rf20","Dipole",100,
-16,"FT8","28.075733","2025-11-04 21:34:14","Argentina",1762292054,"LU7DZ","GF11FX","7L4IOU","PM95wr63","Rx Loop ( AG5RT type, Cu tube 1m D, CPH3910 x2 amp )",100,
-4,"FT8","28.075708","2025-11-04 21:34:14","Argentina",1762292054,"LU7DZ","GF11FX","KC0GU","DM57RH",,100,
-12,"FT8","14.075000","2025-11-04 21:35:01","Argentina",1762292101,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-13,"FT8","14.074959","2025-11-04 21:35:13","Argentina",1762292113,"LU7DZ","GF11FX","LU5VV","FE48iu27",,100,
-18,"FT8","14.074977","2025-11-04 21:35:14","Argentina",1762292114,"LU7DZ","GF11FX","PY2SAO","GG66PR",,100,
-19,"FT8","14.075014","2025-11-04 21:35:44","Argentina",1762292144,"LU7DZ","GF11FX","PY1ED","GG87kc",,100,
-18,"FT8","14.075009","2025-11-04 21:36:12","Argentina",1762292172,"LU7DZ","GF11FX","EA8CHF","IL18VM",,100,
-13,"FT8","14.075001","2025-11-04 21:36:14","Argentina",1762292174,"LU7DZ","GF11FX","CX3VB","GF27wp","Yagi 3 ele",100,
-20,"FT8","14.075089","2025-11-04 21:37:14","Chile",1762292234,"CE2PSM","FF47SG","LU7DZ","GF11FX",,112,
-18,"FT8","28.075690","2025-11-04 21:37:45","Argentina",1762292265,"LU7DZ","GF11FX","K9IMM","EN52cv","5 el @ 95'",100,
-10,"FT8","28.075738","2025-11-04 21:37:56","Argentina",1762292276,"LU7DZ","GF11FX","N1FXP","EL86XQ",,100,
-9,"FT8","28.075766","2025-11-04 21:37:56","Argentina",1762292276,"LU7DZ","GF11FX","KA8HUZ","EM79vk40","5 element yagi",100,
-12,"FT8","28.075703","2025-11-04 21:37:56","Argentina",1762292276,"LU7DZ","GF11FX","CT1KNM","IM58HQ","Dipole",100,
16,"FT8","28.075725","2025-11-04 21:37:56","Argentina",1762292276,"LU7DZ","GF11FX","NQ3N","FM14ks54",,100,
-16,"FT8","28.075729","2025-11-04 21:37:56","Argentina",1762292276,"LU7DZ","GF11FX","N4OT","EM90EL",,100,
0,"FT8","28.075727","2025-11-04 21:37:56","Argentina",1762292276,"LU7DZ","GF11FX","KR4CCY","EM95WI",,100,
-7,"FT8","28.075773","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","N4RZ","EM78DB",,100,
-18,"FT8","28.075749","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KD4REE","FM18jt42",,100,
12,"FT8","28.075708","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","WJ2D","EM85ve28",,100,
-12,"FT8","28.075502","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","YV5WL","FK60OL",,100,
-4,"FT8","28.075721","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","W8LYJ","DN70KJ",,100,
-11,"FT8","28.075729","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KO4NRT","EM64OT",,100,
3,"FT8","28.075731","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","PY5BH","GG54JJ","Dipole",100,
-12,"FT8","28.075768","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KW9U","EN51XU",,100,
1,"FT8","28.075720","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","WD4OBP","FM16MQ",,100,
-14,"FT8","28.075746","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","AC9O","EN52ud26cp",,100,
-13,"FT8","28.075728","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","WB6RHC","CM99cv06",,100,
-7,"FT8","28.075720","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KD9SZA","EN70gf21",,100,
-19,"FT8","28.075759","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","WD8EBS","EM95QF","MLA",100,
-8,"FT8","28.076720","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KA1AL","FN55EB","Dipole",100,
-10,"FT8","28.075721","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KC2WUF","FN20RT","40m/20m ladderline dipole @ 28'",100,
-17,"FT8","28.006766","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","WB2HTO","FN42km54mg",,100,
-14,"FT8","28.075726","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","K0SXR","EN35JE",,100,
-13,"FT8","28.075768","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","ZV8A","FJ92pt","Dipole",100,
-6,"FT8","28.075739","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","N1KWG","FN43ha90",,100,
3,"FT8","28.075719","2025-11-04 21:37:57","Argentina",1762292277,"LU7DZ","GF11FX","KG4OJT","FM18iv43","80m Carolina Windom",100,
-13,"FT8","21.075880","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","HK2N","FK31nm","DIPOLO G5RV ",100,
-2,"FT8","28.075727","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","N4VGW","FM07kg87","EFW",100,
-19,"FT8","28.075722","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","N5BDJ","EM20EA",,100,
-12,"FT8","28.075813","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","N8GMZ","EN63VB","Dipole",100,
-14,"FT8","28.075743","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","N7NEV","DM43aj96","Vertical",100,
-18,"FT8","28.075752","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","KZ9G","EM48XR",,100,
-6,"FT8","28.075639","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","JR0IVN","PM96ab32",,100,
-15,"FT8","28.075846","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","N0VXY","EN41FQ",,100,
-16,"FT8","28.075751","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","JH8UQJ","QN12ov",,100,
-20,"FT8","28.075708","2025-11-04 21:37:59","Argentina",1762292279,"LU7DZ","GF11FX","KA0FSP","EM29RH",,100,
-7,"FT8","28.075722","2025-11-04 21:38:00","Argentina",1762292280,"LU7DZ","GF11FX","KD3BMM","FN00UL",,100,
-6,"FT8","28.075724","2025-11-04 21:38:00","Argentina",1762292280,"LU7DZ","GF11FX","KQ4CRY","EM64MM",,100,
4,"FT8","28.075760","2025-11-04 21:38:00","Argentina",1762292280,"LU7DZ","GF11FX","K1HTV-4","FM18ap","Dipoles, Beams, Beverages",100,
-18,"FT8","28.075732","2025-11-04 21:38:00","Argentina",1762292280,"LU7DZ","GF11FX","W4BLD","EL98gw10","Ground Plane at 50 feet",100,
-20,"FT8","28.075729","2025-11-04 21:38:00","Argentina",1762292280,"LU7DZ","GF11FX","KD8ATF","FM09ol75fg",,100,
-12,"FT8","28.075573","2025-11-04 21:38:15","Argentina",1762292295,"LU7DZ","GF11FX","WA7LNW","DM37gd11","980 ft. beverage at 5,300 ft. ASL",100,
-17,"FT8","28.075592","2025-11-04 21:38:15","Argentina",1762292295,"LU7DZ","GF11FX","W3OA","EM95mn",,100,
,"FT8","28.075730","2025-11-04 21:38:15","Argentina",1762292295,"LU7DZ","GF11FX","EA8/DF4UE","IL38bp","40m Loop",100,
,"FT8","28.075721","2025-11-04 21:38:15","Argentina",1762292295,"LU7DZ","GF11FX","AC0G/B1","EM38ww","<ANTENNA_NOT_DEFINED>",100,
-9,"FT8","28.075722","2025-11-04 21:38:16","Argentina",1762292296,"LU7DZ","GF11FX","W6BOS","CM97BH","Wire",100,
-17,"FT8","28.075739","2025-11-04 21:38:26","Argentina",1762292306,"LU7DZ","GF11FX","KV6OTT","CN82NJ","80m EFHW",100,
-10,"FT8","28.075724","2025-11-04 21:38:26","Argentina",1762292306,"LU7DZ","GF11FX","VA1TTY","FN84IP",,100,
12,"FT8","28.075724","2025-11-04 21:38:26","Argentina",1762292306,"LU7DZ","GF11FX","AI0Y","EN08TN",,100,
-12,"FT8","28.075776","2025-11-04 21:38:26","Argentina",1762292306,"LU7DZ","GF11FX","WB0BBC","EL87UV",,100,
-14,"FT8","28.075942","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","N7JMV","CN87vu71","Mini-Whip",100,
-17,"FT8","28.075723","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","KD9LHE","EN61VR","EFHWS",100,
-10,"FT8","28.075723","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","KR4DUN","EM75WW",,100,
-23,"FT8","28.075725","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","CD3BLE","FF46QM",,100,
-14,"FT8","28.075747","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","HC1M","FI09SR",,100,
-19,"FT8","28.075368","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","CT7BAV","IM67he",,100,
-17,"FT8","28.075759","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","AA5AH","EM12OX",,100,
-15,"FT8","28.075735","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","WB4VAM","DM41VR",,100,
-5,"FT8","28.075732","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","WW0E","EN41QN",,100,
-11,"FT8","28.075737","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","EA8BS","IL18UK",,100,
-4,"FT8","28.075736","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","VE3RNN","EN82QA",,100,
-2,"FT8","28.075726","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","WQ0P","EM19WF","M2 6M5X at 50 ft",100,
-16,"FT8","28.075771","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","K5MQ","EM31wq53","Hy-Gain TH2 2 Ele Yagi@30ft",100,
-12,"FT8","28.075733","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","VA3QK","FN04jh25","80-6 OCF",100,
-17,"FT8","28.075607","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","VE3FF","FN03EN"," STEPPIR 3 EL",100,
-8,"FT8","28.075727","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","KD9DX","EM59DV",,100,
-17,"FT8","28.075738","2025-11-04 21:38:27","Argentina",1762292307,"LU7DZ","GF11FX","WB3JSZ","FN20fo46",,100,
-17,"FT8","28.075723","2025-11-04 21:38:29","Argentina",1762292309,"LU7DZ","GF11FX","N7DK","DM43bo36",,100,
-15,"FT8","28.075734","2025-11-04 21:38:29","Argentina",1762292309,"LU7DZ","GF11FX","AD5HA","EM30WO",,100,
-10,"FT8","28.075747","2025-11-04 21:38:29","Argentina",1762292309,"LU7DZ","GF11FX","PY2RAR","GG67fo",,100,
-5,"FT8","28.075718","2025-11-04 21:38:29","Argentina",1762292309,"LU7DZ","GF11FX","W4TV","EL98kr35ko","R-6000",100,
0,"FT8","28.075744","2025-11-04 21:38:29","Argentina",1762292309,"LU7DZ","GF11FX","WB8JUI","EN81NF",,100,
-17,"FT8","28.075725","2025-11-04 21:38:29","Argentina",1762292309,"LU7DZ","GF11FX","K7BOI","DN13tq","24'. Vertical",100,
-13,"FT8","28.075725","2025-11-04 21:38:30","Argentina",1762292310,"LU7DZ","GF11FX","LW1DYC","GF01",,100,
-18,"FT8","28.075748","2025-11-04 21:38:30","Argentina",1762292310,"LU7DZ","GF11FX","HC2IC","EI97xt",,100,
-12,"FT8","28.075849","2025-11-04 21:38:30","Argentina",1762292310,"LU7DZ","GF11FX","K5TR","EM00uf","80m OCF Dipole at 50 ft",100,
-14,"FT8","28.075741","2025-11-04 21:38:30","Argentina",1762292310,"LU7DZ","GF11FX","K8UHL","EM78ff57",,100,
-15,"FT8","28.075734","2025-11-04 21:38:31","Argentina",1762292311,"LU7DZ","GF11FX","N0INC","EM02CI",,100,
-15,"FT8","28.075767","2025-11-04 21:38:35","Argentina",1762292315,"LU7DZ","GF11FX","PU3JCP","GG40KC","Dipole",100,
-8,"FT8","28.075606","2025-11-04 21:39:00","Argentina",1762292340,"LU7DZ","GF11FX","N0KWJ","EN34HU","K4KIO Hexbeam",100,
-13,"FT8","28.075716","2025-11-04 21:41:00","Argentina",1762292460,"LU7DZ","GF11FX","NR6TT","CM98dm","K-180WLA Active Loop",100,
-20,"FT8","28.075649","2025-11-04 21:41:00","Argentina",1762292460,"LU7DZ","GF11FX","KM3T-3","FN42et",,100,
,"FT8","28.075715","2025-11-04 21:41:00","Argentina",1762292460,"LU7DZ","GF11FX","N6GN5","DN70jo","No antenna information",100,
-32,"FT8","28.075718","2025-11-04 21:41:00","Argentina",1762292460,"LU7DZ","GF11FX","AF7KR","DM45dg","No antenna information",100,
-14,"FT8","28.075716","2025-11-04 21:41:00","Argentina",1762292460,"LU7DZ","GF11FX","N3PK","EM84ss","W6LVP Loop. There is a high noise environment at this location.",100,
,"FT8","28.075716","2025-11-04 21:41:00","Argentina",1762292460,"LU7DZ","GF11FX","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
